header_path,line,kind,name,context
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,1225,struct,FtHurt,struct FtHurt
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,1247,struct,FtCoin,struct FtCoin
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,1256,struct,FtAfterImageKey,struct FtAfterImageKey
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,1262,struct,CPULeaderLog,struct CPULeaderLog
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,1274,struct,CPU,struct CPU
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,1359,struct,FtDmgVibrateDesc,struct FtDmgVibrateDesc
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,1365,struct,ftCommonBone,struct ftCommonBone
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,1372,struct,ftCommonData,struct ftCommonData
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,1893,struct,FighterData,struct FighterData
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,1914,struct,phys,struct phys                                                // 0x74
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,1940,struct,attr,struct attr                                                // 0x110
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,2059,struct,script,struct script                          //  0x3E4
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,2122,struct,input,struct input                              // input data
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,2189,struct,state,struct state
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,2234,struct,dmg,struct dmg                         // 0x182c
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,2300,struct,jump,struct jump                        // 0x1968
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,2312,struct,hurt,struct hurt                        // 0x1988
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,2322,struct,shield,struct shield                      // melee only logs the highest damage dealing shield attack for that frame
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,2335,struct,shield_bubble,struct shield_bubble // 0x19c0
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,2343,struct,reflect_bubble,struct reflect_bubble // 0x19e4
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,2351,struct,absorb_bubble,struct absorb_bubble // 0x1a08
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,2359,struct,reflect_hit,struct reflect_hit                    // 0x1a2c
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,2366,struct,absorb_hit,struct absorb_hit                     // 0x1a40
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,2438,struct,members,"void *shadow;                         // 0x20a8, ASSERTS @ 8037f7b8, describes multiple struct members"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,2440,struct,afterimage,struct afterimage                     //
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,2442,struct,FtAfterImageKey,struct FtAfterImageKey key[3];    // 0x20b0
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,2455,struct,smash,struct smash                          // 0x2114
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,2488,struct,cb,struct cb
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,2526,struct,ftcmd_var,struct ftcmd_var                      // 0x2200
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,2533,struct,flags,struct flags                          // 0x2210
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,2691,struct,fighter_var,struct fighter_var                            // 0x222c
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,2764,struct,state_var,struct state_var               // 0x2340
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,2810,struct,MEX,struct MEX                     // 0x23ec
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,2818,struct,TM,struct TM                      // 0x2400
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,2834,struct,FtMultiJumpDesc,struct FtMultiJumpDesc // exists in fighters special attributes
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,2847,struct,FtParts,struct FtParts // is in the fighter data
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,2855,struct,FtPartsDesc,struct FtPartsDesc
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,2861,struct,FtPartsLookup,struct FtPartsLookup
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,2870,struct,FtPartsVis,struct FtPartsVis // is in the fighter data
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,2881,struct,FtSymbolLookup,struct FtSymbolLookup
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,2887,struct,FtSymbols,struct FtSymbols
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,2897,struct,FtDatNameLookup,struct FtDatNameLookup
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,2902,struct,FtKindDesc,struct FtKindDesc // this is really CKindDesc...?
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,2910,struct,FtCliffCatch,struct FtCliffCatch
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,2916,struct,FtDamage,struct FtDamage
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,2929,struct,FtLanding,struct FtLanding
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,2933,struct,FtDead,struct FtDead
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,2938,struct,FtEntry,struct FtEntry
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,2943,struct,FtScript,struct FtScript
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,3054,struct,FtScriptTimerSync,struct FtScriptTimerSync
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,3059,struct,FtScriptTimerAsync,struct FtScriptTimerAsync
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,3064,struct,FtScriptGFX,struct FtScriptGFX
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,3080,struct,FtScriptHit,struct FtScriptHit
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,3108,struct,FtScriptHitClear,struct FtScriptHitClear
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,3113,struct,FtScriptSFX,struct FtScriptSFX
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,3123,struct,FtScriptVuln,struct FtScriptVuln
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,3128,struct,FtScriptEye,struct FtScriptEye
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,3136,struct,FtScriptRumble,struct FtScriptRumble
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,3143,struct,FtScriptColAnimApply,struct FtScriptColAnimApply
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,3149,struct,FtScriptIK,struct FtScriptIK
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,3168,function,ActionStateChange,"void ActionStateChange(float startFrame, float animSpeed, float animBlend, GOBJ *fighter, int stateID, int flags1, GOBJ *alt_state_source);"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,3169,function,Fighter_UpdateAnim,void Fighter_UpdateAnim(GOBJ *f);      // 8006a360
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,3170,function,Fighter_UpdateIASA,void Fighter_UpdateIASA(GOBJ *f);      // 8006ad10
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,3171,function,Fighter_UpdatePhys,void Fighter_UpdatePhys(GOBJ *f);      // 8006b82c
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,3172,function,Fighter_UpdateEnvColl,void Fighter_UpdateEnvColl(GOBJ *f);   // 8006c27c
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,3173,function,Fighter_UpdateAccessory,void Fighter_UpdateAccessory(GOBJ *f); // 8006c624
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,3174,function,Fighter_UpdateGFX,void Fighter_UpdateGFX(GOBJ *f);       // 8006c80c
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,3175,function,Fighter_UpdateAllHitboxPos,void Fighter_UpdateAllHitboxPos(GOBJ *f);
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,3176,function,Fighter_UpdateBonePos,"void Fighter_UpdateBonePos(FighterData *fighter_data, int unk);"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,3179,function,Fighter_GetAnimLength,float Fighter_GetAnimLength(Figatree *ft_anim);
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,3180,function,Fighter_EnterLightThrow,"void Fighter_EnterLightThrow(GOBJ *fighter, int stateID);"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,3181,function,Fighter_EnterDamageFall,void Fighter_EnterDamageFall(GOBJ *fighter);
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,3182,function,Fighter_EnterWait,void Fighter_EnterWait(GOBJ *fighter);
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,3183,function,Fighter_EnterAirCatch,void Fighter_EnterAirCatch(GOBJ *fighter);
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,3184,function,Fighter_EnterJump,void Fighter_EnterJump(GOBJ *fighter);
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,3185,function,Fighter_EnterFall,void Fighter_EnterFall(GOBJ *fighter);
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,3186,function,Fighter_EnterFallAerial,void Fighter_EnterFallAerial(GOBJ *fighter);
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,3187,function,Fighter_EnterSpecialFall,"void Fighter_EnterSpecialFall(GOBJ *fighter, int can_fastfall, int no_soft_landing, int can_interrupt_landing, float air_drift_multiplier, float landing_frames);"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,3188,function,Fighter_EnterLanding,void Fighter_EnterLanding(GOBJ *fighter);
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,3189,function,Fighter_EnterSpecialLanding,"void Fighter_EnterSpecialLanding(GOBJ *fighter, int unk, float state_length);"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,3190,function,Fighter_EnterSleep,"void Fighter_EnterSleep(GOBJ *fighter, int ms);"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,3191,function,Fighter_EnterEntry,void Fighter_EnterEntry(GOBJ *fighter);
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,3192,function,Fighter_EnterDownBound,void Fighter_EnterDownBound(GOBJ *f);
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,3193,function,Fighter_EnterJumpAerial,void Fighter_EnterJumpAerial(GOBJ *f);
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,3194,function,Fighter_EnterDeadDown,void Fighter_EnterDeadDown(GOBJ *f);
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,3195,function,Fighter_EnterDeadUp,void Fighter_EnterDeadUp(GOBJ *f);
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,3196,function,Fighter_EnterDeadLeft,void Fighter_EnterDeadLeft(GOBJ *f);
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,3197,function,Fighter_EnterDeadRight,void Fighter_EnterDeadRight(GOBJ *f);
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,3198,function,Fighter_EnterDeadUpStar,void Fighter_EnterDeadUpStar(GOBJ *f);
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,3199,function,Fighter_CheckNearbyLedges,int Fighter_CheckNearbyLedges(GOBJ *fighter);
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,3200,function,Fighter_CheckForOtherFighterOnLedge,int Fighter_CheckForOtherFighterOnLedge(GOBJ *fighter);
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,3201,function,Fighter_EnterCliffCatch,void Fighter_EnterCliffCatch(GOBJ *fighter);
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,3202,function,Fighter_EnterCliffWait,void Fighter_EnterCliffWait(GOBJ *fighter);
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,3203,function,Fighter_EnterCliffJumpSlow2,"void Fighter_EnterCliffJumpSlow2(GOBJ *fighter, float y_velocity);"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,3204,function,Fighter_EnterRebirth,void Fighter_EnterRebirth(GOBJ *fighter);
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,3205,function,Fighter_EnterRebirthWait,void Fighter_EnterRebirthWait(GOBJ *fighter);
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,3206,function,Fighter_UpdateRebirthPlatformPos,void Fighter_UpdateRebirthPlatformPos(GOBJ *fighter);
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,3207,function,Fighter_MoveToCliff,void Fighter_MoveToCliff(GOBJ *fighter);
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,3211,function,Fighter_Playerblock_UpdateDamage,"void Fighter_Playerblock_UpdateDamage(int ply, int ms, int percent);"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,3212,function,Fighter_Playerblock_Init,void Fighter_Playerblock_Init(int ply);
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,3213,function,Fighter_Playerblock_ResetStaleMoves,void Fighter_Playerblock_ResetStaleMoves(int ply);
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,3214,function,Fighter_SetSlotType,"void Fighter_SetSlotType(int ply, int slot);"
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/m_ex/include/fighter.h,3215,function,Fighter_GetControllerPort,int Fighter_GetControllerPort(int ply);
